ndc,year,name
108660285,2010,60 SECOND TOPICAL APF GEL GROOVY GRAPE FLAVOR
108660285,2018,TOPICAL APF FLUORIDE GEL
108660385,2010,60 SECOND TOPICAL APF GEL MINT FLAVOR
108660385,2018,TOPICAL APF FLUORIDE GEL
108660485,2010,60 SECOND TOPICAL APF GEL TREATMENT ORANGE TWIST
108660485,2018,TOPICAL APF FLUORIDE GEL
108660685,2010,60 SECOND TOPICAL APF GEL TREATMENT STRAWBERRY FLAVOR
108660685,2018,TOPICAL APF FLUORIDE GEL
108660785,2010,60 SECOND TASTE FLUORIDE GEL MARSHMALLOW
108660785,2018,TOPICAL APF FLUORIDE GEL
108660885,2010,60 SECOND TOPICAL APF GEL CHOCOLATE VANILLA FLAVOR
108660885,2018,TOPICAL APF FLUORIDE GEL
108820527,2018,LIDOCAINE AND MENTHOL
108820527,2018,"LIDOCAINE, MENTHOL"
109273100,2004,OXYGEN
109273100,2010,OXYGEN GAS
110010092,2005,DEXAMETHASONE LA INJECTABLE SUSPENSION
110010092,2010,DEXAMETHASONE INJECTION
110140754,2005,ACCUTANE
110140754,2007,ACCUTANE SOFTGELS CAPSULES
110140767,2005,ACCUTANE
110140767,2007,ACCUTANE SOFTGEL CAPSULES
110141123,2005,OXSORALEN ULTRA SOFTGELS
110141123,2007,OXSORALEN ULTRA  CAPSULES
110141303,2005,HECTOROL SOFTGELS
110141303,2007,HECTOROL SOFTGELS CAPSULES
110141315,2006,OMACOR SOFGELS CAPSULES
110141315,2007,OMACOR CAPSULES SOFTGELS
110262639,2010,HEMATRON 50 INJECTION
110262639,2018,BISMUTH SUBSALICYLATE
110450303,2010,SOLEO ORGANICS SUNSCREEN CREAM SPF 30
110450303,2018,ZINC OXIDE
110540010,2005,OXYGEN
110540010,2018,"OXYGEN, REFRIGERATED"
110860032,2005,VANOXIDE HC VANISHING LOTION
110860032,2018,"BENZOYL PEROXIDE, HYDROCORTISONE"
113240005,2005,CARBON DIOXIDE
113240005,2018,HELIUM
113310001,2010,LINDE OXYGEN
113310001,2018,OXYGEN
114016994,2008,OXYGEN USP
114016994,2018,OXYGEN
115320011,2010,ACTOS TABLETS
115320011,2011,PIOGLITAZONE HYDROCHLORIDE
115320012,2010,ACTOS TABLETS
115320012,2011,PIOGLITAZONE HYDROCHLORIDE
115320013,2010,ACTOS TABLETS
115320013,2011,PIOGLITAZONE HYDROCHLORIDE
115321145,2010,KAPIDEX CAPSULES EXTENDED RELEASE
115321145,2012,DEXLANSOPRAZOLE
115321146,2010,KAPIDEX CAPSULES EXTENDED RELEASE
115321146,2012,DEXLANSOPRAZOLE
115321452,2010,LUPRON DEPOT INJECTION PREFILLED DUAL CHAMBER SYRINGE
115321452,2011,LEUPROLIDE ACETATE
115321453,2010,LUPRON DEPOT INJECTION PREFILLED DUAL CHAMBER SYRINGE
115321453,2011,LEUPROLIDE ACETATE
115321454,2010,LUPRON DEPOT PED INJECTION PREFILLED DUAL CHAMBER SYRINGE
115321454,2011,LEUPROLIDE ACETATE
115323043,2006,AD 48338SU TABLETS
115323043,2010,AD 4833SU TABLETS
115640001,2010,MEDICAL THERAPY OXYGEN
115640001,2018,OXYGEN
115840105,2006,DESPEC DM TABLETS
115840105,2010,DESPEC DM EXTENDED RELEASE TABLETS
115840476,2003,RELAGESIC TABLETS
115840476,2017,ACETAMINOPHEN AND PHENYLTOLOXAMINE CITRATE
115841032,2004,DESPEC LIQUID SYRUP
115841032,2010,DESPEC LIQUID
115841032,2017,"GUAIFENESIN, PHENYLEPHRINE HYDROCHLORIDE"
115841045,2010,DESPEC DM SYRUP
115841045,2015,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, PHENYLEPHRINE HYDROCHLORIDE"
115841060,2010,DESPEC NR DROPS
115841060,2015,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, PHENYLEPHRINE HYDROCHLORIDE"
116730012,2018,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE, PHENYLEPHRINE HCL"
116730012,2018,DIPHENHYDRAMINE HCL
116730141,2012,FAMOTIDINE
116730141,2018,BENZOCAINE
116730160,2018,ACETAMINOPHEN
116730160,2018,"DOCUSATE SODIUM, SENNOSIDES"
116730260,2015,ANTIFUNGAL PEN
116730260,2018,MAXIMUM STRENGTH ANTIFUNGAL PEN
116730281,2015,DRY SCALP
116730281,2018,PYRITHIONE ZINC
116730370,2013,ETHYL ALCOHOL
116730370,2018,ALCOHOL
116730406,2012,BENZALKONIUM CHLORIDE
116730406,2018,ANTISEPTIC
116730529,2016,"ACETAMINOPHEN, CHLORPEHNIRAMINE HCL, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL"
116730529,2016,"ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL"
116730556,2015,ACETAMINOPHEN AND DIPHENHYDRAMINE HCL
116730556,2018,"ACETAMINOPHEN, DIPHENHYDRAMINE HCL"
116730615,2018,"ACETAMINOPHEN, GUAIFENESIN, PHENYLEPHRINE"
116730615,2018,ANTACID TABLETS
116730667,2015,"CAMPHOR, EUCALYPTUS OIL, MENTHOL NATURAL"
116730667,2018,"CAMPHOR, EUCALYPTUS OIL, MENTHOL"
116730710,2018,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL"
116730710,2018,DIPHENHYDRAMINE HYDROCHLORIDE
116730903,2017,"ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL"
116730903,2018,ANTACID TABLETS
116951403,2010,NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE OPH SUSPENSION
116951403,2018,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND DEXAMETHASONE"
116951405,2010,NEO POLY BAC
116951405,2018,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND BACITRACIN ZINC"
116951406,2010,NEO POLY BAC WITH HC
116951406,2018,"NEOMYCIN SULFATE AND POLYMYXIN B SULFATE, BACITRACIN ZINC AND HYDROCORTISONE"
116951411,2010,DEXAMETHASONE SODIUM PHOSPHATE OPH SOLUTION
116951411,2018,DEXAMETHASONE SODIUM PHOSPHATE
116951431,2010,PREDNISOLONE SODIUM PHOSPHATE OPHTHALMIC SOLUTION
116951431,2018,PREDNISOLONE SODIUM PHOSPHATE
116951436,2010,NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE OPHTHALMIC OINTMENT
116951436,2018,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE, AND DEXAMETHASONE"
116970199,2014,HOMOSALATE
116970199,2018,"HOMOSALATE, OCTISALATE, AVOBENZONE, ENSULIZOLE AND OCTOCRYLENE"
116970319,2014,HOMOSALATE
116970319,2018,"HOMOSALATE, OCTISALATE, AVOBENZONE, ENSULIZOLE ANF OCTOCRYLENE"
117010050,2013,PETROLATUM AND ZINC OXIDE
117010050,2018,ZINC OXIDE
117040104,2005,ATROPEN .5MG AUTO INJECTION
117040104,2018,ATROPINE SULFATE
117040105,2005,ATROPEN 1MG AUTO INJECTOR
117040105,2018,ATROPINE SULFATE
117040106,2005,ATROPEN 2MG AUTO INJECTOR
117040106,2018,ATROPINE SULFATE
117040235,2005,MORPHINE SULFATE INJECTION USP AUTO INJECTOR
117040235,2018,MORPHINE SULFATE
117040251,2005,PRALIDOXIME CHLORIDE AUTO-INJECTOR
117040251,2018,PRALIDOXIME CHLORIDE
117160003,2014,TETRAHYDROZOLINE HYDROCHLORIDE ZINC SULFATE
117160003,2018,"TETRAHYDROZOLINE HYDROCHLORIDE, AND ZINC SULFATE"
117160004,2014,DEXTRAN 70
117160004,2018,"DEXTRAN 70, POLYETHYLENE GLYCOL 400, POVIDONE, AND TETRAHYDROZOLINE HYDROCHLORIDE"
117260155,2003,GLUCOTROL TABLETS EXTENDED RELEASE
117260155,2004,GLUCOTROL TABLETS XL TABLETS
117260155,2005,GLUCOTROL TABLETS XL EXTENDED RELEASE TABLETS
117630524,2005,PERRY FLUORABON DROPS
117630524,2018,SODIUM FLUORIDE
117630526,2000,FLUORABON
117630526,2005,FLUORABON TABLETS CHEWABLE
117932860,2008,DAPTACEL DIPHTHERIA AND TETANUS TOXOIDS AND ACELLULAR PERTUSSIS VACCINE ADSORBED INJECTION
117932860,2010,DAPTACEL VACCINE INJECTION
117932861,2008,DAPTACEL DIPHTHERIA AND TETANUS TOXOIDS AND ACELLULAR PERTUSSIS VACCINE ADSORBED INJECTION
117932861,2010,DAPTACEL VACCINE INJECTION
118190099,2003,IBUPROFEN TABLETS USP
118190099,2005,IBUPROFEN TABLETS
118220148,2013,ACETAMINPHEN
118220148,2018,ACETAMINOPHEN
118220190,2017,DIPHENHYDRAMINE
118220190,2018,DIPHENHYDRAMINE HCL
118220546,2016,"ACETAMINOPHEN, DEXTROMATHORPHAN HBR, GAUIFENESIN, PHENYLEPHRINE HCL"
118220546,2018,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL"
118220560,2013,ACETAMINOPHEN PHENYLEPHRINE HCL AND DEXTROMETHORPHAN HBR
118220560,2018,"ACETAMINOPHEN, PHENYLEPHRINE HCL AND DEXTROMETHORPHAN HBR"
118223108,2016,EUCALYPTOL
118223108,2018,"EUCALYPTOL, ENTHOL, METHYL SALICYLATE, THYMOL"
118225260,2006,NORMODYNE TABLETS
118225260,2018,"ACETAMINOPHEN, DIPHENHYDRAMINE HCL AND PHENYLEPHRINE HCL"
118960002,2003,NITROGEN
118960002,2010,NITROGEN GAS
119280002,2005,MADACYLINDER
119280002,2010,OXYGEN
119800011,2005,BLEPH-10 STERILE OPHTHALMIC SOLUTION
119800011,2018,SULFACETAMIDE SODIUM
119800022,2005,BLEPHAMIDE STERILE OPTHALMIC SUSPENSION
119800022,2018,SULFACETAMIDE SODIUM AND PREDNISOLONE ACETATE
119800174,2005,PRED MILD STERILE OPHTHALMIC SUSPENSION
119800174,2018,PREDNISOLONE ACETATE
119800180,2005,PRED FORTE STERILE OPHTHALMIC SUSPENSION
119800180,2018,PREDNISOLONE ACETATE
119800211,2005,FML OPHTHALMIC SUSPENSION
119800211,2018,FLUOROMETHOLONE
119800228,2005,FML FORTE STERILE OPHTHALMIC SUSPENSION
119800228,2018,FLUOROMETHOLONE
119800779,2005,OCUFLOX SOLUTION OPHTHALMIC
119800779,2018,OFLOXACIN
119800801,2005,OCUFEN
119800801,2018,FLURBIPROFEN SODIUM
119940001,2005,CARDIOLITE KIT MIRALUMA TECHNETIUM TC99M SESTAMIBI
119940001,2018,TETRAKIS(2-METHOXYISOBUTYLISOCYANIDE)COPPER(I) TETRAFLUOROBORATE
119940006,2005,NEUROLITE KIT FOR PREPRATION OF TC99M BICISATE FOR INJECTION
119940006,2018,BICISATE DIHYDROCHLORIDE
119940090,2005,TECHNETIUM TC 99M GENERATOR
119940090,2014,MOLYBDENUM MO-99
119940090,2018,TECHNETIUM TC99M GENERATOR
119940121,2005,GALLIUM CITRATE GA67 INJECTION KIT FOR PREPARTATION OF TC99M PENETETATE
119940121,2018,GALLIUM CITRATE GA-67
119940127,2005,XENON XE 133 GAS
119940127,2018,XENON XE-133
119940128,2005,XENON XE 133 GAS
119940128,2018,XENON XE-133
119940427,2005,THALLOUS CHLORIDE TL201 INJECTION
119940427,2018,THALLOUS CHLORIDE TL-201
120643094,2002,ALKERAN FOR INJECTION
120643094,2005,ALKERAN IV POWDER FOR INJECTION
120900032,2015,"MENTHOL, CALAMINE, ZINC OXIDE"
120900032,2018,"MENTHOL, ZINC OXIDE"
122130700,2005,COMPRESSED AIR
122130700,2018,AIR
122130720,2005,OXYGEN GAS
122130720,2018,OXYGEN
122130731,2005,OXYGEN & NITROGEN MIXTURE
122130731,2016,NITROGEN OXYGEN MIX
124960757,2010,BUPRENEX INJECTABLE
124960757,2018,BUPRENORPHINE HYDROCHLORIDE
124961202,2012,BUPRENORPHINE AND NALOXONE
124961202,2018,"BUPRENORPHINE HYDROCHLORIDE, NALOXONE HYDROCHLORIDE"
124961208,2012,BUPRENORPHINE AND NALOXONE
124961208,2018,"BUPRENORPHINE HYDROCHLORIDE, NALOXONE HYDROCHLORIDE"
124961283,2010,SUBOXONE TABLETS
124961283,2012,"BUPRENORPHINE HYDROCHLORIDE, NALOXONE HYDROCHLORIDE"
124961306,2010,SUBOXONE TABLETS
124961306,2012,"BUPRENORPHINE HYDROCHLORIDE, NALOXONE HYDROCHLORIDE"
124961306,2014,"BUPRENORPHINE HYDROCHLORIDE, NALOXONE HYDROCHLORIDE DIHYDRATE"
125160592,2010,ELOXATIN INJECTION
125160592,2018,OXALIPLATIN
125161506,2006,NASAL DEMONSTRATOR NASACORT AQ PLACEBO SPRAY
125161506,2010,NASACORT AQ NASAL SPRAY
125228795,2005,ANZEMET
125228795,2010,ANZEMET INJECTION
125228799,2003,ANZEMET
125228799,2010,ANZEMET SOLUTION FOR INJECTION
125270891,2004,SULAR TABLETS
125270891,2010,SULAR CC TABLETS
125270892,2004,SULAR TABLETS
125270892,2010,SULAR CC TABLETS
125270893,2004,SULAR TABLETS
125270893,2010,SULAR CC TABLETS
125270894,2004,SULAR TABLETS
125270894,2010,SULAR CC TABLETS
125278730,2003,VARDENAFIL HYDROCHLORIDE TABLETS
125278730,2010,VARDENAFIL HCL TABLETS
125278841,2009,ADALAT CC TABLETS
125278841,2010,ADALAT CC TABLETS EXTENDED RELEASE
125278851,2009,ADALAT CC TABLETS
125278851,2010,ADALAT CC TABLETS EXTENDED RELEASE
125278861,2009,ADALAT CC TABLETS
125278861,2010,ADALAT CC TABLETS EXTENDED RELEASE
125278897,2004,CIPRO XR 1 G TABLETS
125278897,2010,CIPRO XR TABLETS
125378897,2004,CIPRO TABLETS EXTENED RELEASE
125378897,2010,CIPRO XR TABLETS
126136134,2009,PROPAFENON EXTENDED RELEASE CAPSULES FORM 3
126136134,2010,PROPAFENON EXTENDED RELEASE KAPSELN FORM 3 CAPSULES
126136135,2009,PROPAFENON EXTENDED RELEASE TABLETS
126136135,2010,PROPAFENON EXTENDED RELEASE KAPSELN FORM 3 CAPSULES
126136136,2009,PROPAFENON SUBSTAINED RELEASE CAPSULES FORM 3
126136136,2010,PROPAFENON EXTENDED RELEASE KAPSELN FORM 3 CAPSULES
126340092,2005,CLINDAMYCIN HCL CAPSULES
126340092,2018,CLINDAMYCIN HYDROCHLORIDE
126340118,2016,BENAPHETAMINE
126340118,2018,BENZPHETAMINE HYDROCHLORIDE
126340169,2005,DOXYCYCLINE CAPSULES
126340169,2018,DOXYCYCLINE HYCLATE
126340171,2005,IBUPROFEN TABLETS
126340171,2018,IBUPROFEN
126340172,2005,METRONIDAZOLE TABLETS
126340172,2018,METRONIDAZOLE
126340177,2005,SULFAMETHOXAZOLE AND TRIMETHOPRIM DS TABLETS
126340177,2018,SULFAMETHOXAZOLE AND TRIMETHOPRIM DS
126340179,2005,METHERGINE TABLET
126340179,2018,METHYLERGONOVINE MALEATE
126340184,2005,PREDNISONE TABLETS
126340184,2018,PREDNISONE
126340185,2005,AMOXICILLIN CAPSULES
126340185,2018,AMOXICILLIN
126340188,2005,PREDNISONE TABLETS
126340188,2018,PREDNISONE
126340189,2005,PHENAZOPYRIDINE TABLETS
126340189,2018,PHENAZOPYRIDINE
126340191,2005,IBUPROFEN TABLETS
126340191,2018,IBUPROFEN
126340260,2016,HYDROCODONE BITARTRATE AND ACETAMINPHEN
126340260,2018,HYDROCODONE BITARTRATE AND ACETAMINOPHEN
126340264,2016,HYDROCODONE BITARTRATE WITH ACETAMINOPHEN
126340264,2018,HYDROCODONE BITARTRATE AND ACETAMINOPHEN
126340416,2005,FUROSEMIDE TABLETS
126340416,2018,FUROSEMIDE
126340424,2005,MECLIZINE TABLETS
126340424,2018,MECLIZINE HYDROCHLORIDE
126340434,2005,CEPHALEXIN CAPSULES
126340434,2018,CEPHALEXIN
126340436,2005,ATENOLOL TABLETS
126340436,2018,ATENOLOL
126340445,2005,HYDROCHLOROTHIAZIDE TABLETS
126340445,2018,HYDROCHLOROTHIAZIDE
126340465,2005,CLONIDINE TABLETS
126340465,2018,CLONIDINE HYDROCHLORIDE
126340498,2005,NAPROXEN TABLETS
126340498,2018,NAPROXEN
126340502,2005,MISOPROSTOL TABLETS
126340502,2018,MISOPROSTOL
126340514,2005,HYDROCODONE BITARTRATE AND ACETAMINOPEN TABLETS
126340514,2014,HYDROCODONE BITARTRATE AND ACETAMINOPHEN
126340516,2005,PHENTERMINE HYDROCHLORIDE CAPSULES
126340516,2018,PHENTERMINE HYDROCHLORIDE
126340520,2005,ACYCLOVIR TABLETS
126340520,2018,ACYCLOVIR
126340525,2005,ALPRAZOLAM TABLETS
126340525,2018,ALPRAZOLAM
126340526,2005,ACETAMINOPHEN AND CODEINE PHOSPHATE TABLETS
126340526,2018,ACETAMINOPHEN AND CODEINE PHOSPHATE
126340528,2005,CYCLOBENZAPRINE TABLETS
126340528,2018,CYCLOBENZAPRINE HYDROCHLORIDE
126340529,2005,DIAZEPAM TABLETS
126340529,2018,DIAZEPAM
126340530,2005,DIETHYLPROPION TABLETS WHITE
126340530,2018,DIETHYLPROPION HYDROCHLORIDE
126340533,2005,FUROSEMIDE TABLETS
126340533,2018,FUROSEMIDE
126340539,2005,PHENDIMETRAZINE TABLETS YELLOW
126340539,2018,PHENDIMETRAZINE TARTRATE
126340552,2005,PHENTERMINE CAPSULES
126340552,2018,PHENTERMINE HYDROCHLORIDE
126340553,2005,PHENTERMINE CAPSULES USP
126340553,2016,PHENTERMINE HYDROCHLORIDE
126340684,2005,NAPROXEN TABLETS
126340684,2018,NAPROXEN
126340687,2005,PHENTERMINE TABLETS
126340687,2018,PHENTERMINE HYDROCHLORIDE
126340729,2005,GLIPIZIDE TABLETS
126340729,2018,GLIPIZIDE
126340756,2005,METFORMIN TABLETS
126340756,2018,METFORMIN HYDROCHLORIDE
126340757,2005,LOTENSIN TABLETS
126340757,2018,METFORMIN HYDROCHLORIDE
126340909,2016,PROMETHAZINE WITH CODEINE
126340909,2018,PROMETHAZINE HYDROCHLORIDE AND CODEINE PHOSPHATE
126980041,2010,AZACTAM INJECTION
126980041,2010,AZACTAM POWDER FOR INJECTION
126980042,2010,AZACTAM INJECTION
126980042,2010,AZACTAM POWDER FOR INJECTION
126980293,2010,KENALOG INJECTION
126980293,2010,KENALOG SUSPENSION
126980494,2007,KENALOG 10 INJECTION SUSPENSION
126980494,2010,KENALOG INJECTION SUSPENSION
128060186,2010,BONIVA TABLETS
128060186,2010,BONIVA TABLETS FILM COATED
128060238,2004,KYTRIL GRANISETRON HYDROCHLORIDE TABLETS
128060238,2010,KYTRIL TABLETS
128060240,2004,KYTRIL GRANISETRON HYDROCHLORIDE INJECTION
128060240,2005,KYTRIL INJECTION
128060240,2010,KYTRIL INJECTION MULTI USE VIAL SOLUTION
128060350,2005,PEGASYS VIALS
128060350,2010,PEGASYS VIALS INJECTION SOLUTION
128060501,2005,ZENAPAX DACLIZUMAB STERILE CONCENTRATE FOR INJECTION
128060501,2010,ZENAPAX DACLIZUMAB STERILE CONCENTRATE FOR INJECTION SOLUTION
128066911,2010,ROMAZCON INJECTION
128066911,2010,ROMAZCON INJECTION SOLUTION
128066912,2005,ROMAZICON FLUMAZENIL INJECTION
128066912,2010,ROMAZICON FLUMAZENIL INJECTION SOLUTION
128300810,2005,M END DM LIQUID
128300810,2016,"CHLORPHENIRAMINE MALEATE, DEXTROMETHORPHAN HYDROBROMIEDE, AND PSEUDOEPHEDRINE HYDROCHLORIDE"
128540335,2001,LANTUS
128540335,2003,LANTUS INJECTION
128540335,2004,LANTUS INSULIN GLARGINE FDNA ORIGIN INJECTION
128540335,2005,LANTUS INSULIN GLARGINE RDNA ORIGIN INJECTION
128660188,2007,MAGNEVIST INJECTION
128660188,2010,MAGNEVIST INJECTION SOLUTION
128660320,2008,ANGIOVIST 292
128660320,2010,EOVIST INJECTION
128700001,2010,ARZOL SILVER NITRATE APPLICATORS
128700001,2018,SILVER NITRATE APPLICATORS
128710298,2005,CELLCEPT INTRAVENOUS
128710298,2010,CELLCEPT INTRAVENOUS POWDER FOR INJECTION
128770960,2009,IODINE I 131 TOSITUMOMAB DOSIMETRIC
128770960,2010,IODINE I 131 TOSITUMOMAB DOSIMETRIC INJECTION
128770961,2009,IODINE I 131 TOSITUMOMAB THERAPEUTIC
128770961,2010,IODINE I 131 TOSITUMOMAB THERAPEUTIC INJECTION SOLUTION
135330603,2015,ANTITHROMBIN III
135330603,2018,ANTITHROMBIN III (HUMAN)
135330604,2015,ANTITHROMBIN III
135330604,2017,ANTITHROMBIN III (HUMAN)
135330618,2015,HUMAN RABIES VIRUS IMMUNE GLOBULIN
135330618,2018,RABIES IMMUNE GLOBULIN (HUMAN)
135330700,2015,ALPHA-1-PROTEINASE INHIBITOR HUMAN
135330700,2018,ALPHA-1-PROTEINASE INHIBITOR (HUMAN)
135330701,2015,ALPHA-1-PROTEINASE INHIBITOR HUMAN
135330701,2018,ALPHA-1-PROTEINASE INHIBITOR (HUMAN)
135330800,2015,"IMMUNE GLOBULIN INTRAVENOUS (HUMAN), 10% CAPRYLATE CHROMATOGRAPHY PURIFIED"
135330800,2018,IMMUNE GLOBULIN (HUMAN)
138110008,2011,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE, IRON, MAGNESIUM OXIDE, ZINC OXIDE, CUPRIC OXIDE, AND DOCUSATE SODIUM"
138110008,2012,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE, IRON, MAGNESIUM"
138110050,2011,"OMEGA-3 FATTY ACIDS, DOCONEXENT, ICOSAPENT, LINOLENIC ACID, CALCIUM ASCORBATE, CALCIUM THREONATE, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, BIOTIN, CALCIUM, IRON, FERROUS ASPARTO GLYCINATE, IODINE, MAGNESIUM OXIDE, ZINC OXIDE, AND DOCUSATE SODIUM"
138110050,2017,"OMEGA-3 FATTY ACIDS, DOCONEXENT, ICOSAPENT, LINOLENIC ACID, CALCIUM ASCORBATE, CALCIUM THREONATE, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, F"
138110080,2011,GUAIFENESIN AND PHENYLEPHRINE HYDROCHLORIDE
138110080,2014,"CHLORPHENIRAMINE MALEATE, DEXTROMETHORPHAN HYDROBROMIDE, AND PHENYLEPHRINE HYDROCHLORIDE"
138110529,2011,"BETA CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE, IRON, MAGNESIUM OXIDE, ZINC OXIDE, CUPRIC OXIDE, AND DOCUSATE SODIUM"
138110529,2017,"BETA CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE,"
138110614,2011,"IRON, BIOTIN, PANTOTHENIC ACID, CALCIUM CARBONATE, CUPRIC OXIDE, ZINC OXIDE, FOLIC ACID, BETA CAROTENE, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, ASCORBIC ACID, THIAMINE MONONITRATE, RIBOFLAVIN, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, NIACINAMIDE, MAGNESIUM OXIDE, AND DOCUSATE SODIUM"
138110614,2017,"IRON, BIOTIN, PANTOTHENIC ACID, CALCIUM CARBONATE, CUPRIC OXIDE, ZINC OXIDE, FOLIC ACID, BETA CAROTENE, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, ASCORBIC ACID, THIAMINE MONONITRATE, RIBOFLAVI"
138451200,2010,SEROMYCIN CAPSULES
138451200,2018,CYCLOSERINE
138451201,2010,CYCLOSERINE CAPSULES
138451201,2018,CYCLOSERINE
139250100,2013,"BETA CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE,"
139250100,2014,"BETA CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE, IRON, MAGNESIUM OXIDE, ZINC OXIDE, CUPRIC OXIDE,OMEGA-3 FATTY ACIDS"
139250101,2013,"BETA CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE,"
139250101,2014,"BETA CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE, IRON, MAGNESIUM OXIDE, ZINC OXIDE, CUPRIC OXIDE,OMEGA-3 FATTY ACIDS"
139250104,2011,"ASCORBIC ACID, CALCIUM THREONATE, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CALCIUM CARBONATE, FERROUS FUMARATE, MAGNESIUM OXIDE, ZINC OXIDE AND CUPRIC OXIDE"
139250104,2016,"ASCORBIC ACID, CALCIUM THREONATE, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CALCIUM CARBONATE, FERROUS FUMARATE, MAGNESIUM OXIDE, ZINC OXIDE AND CUPRIC OX"
139250116,2014,"VITAMINS,MINERALS AND FOLIC ACID"
139250116,2018,".BETA.-CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM PANTOTHENATE, CALCIUM CARBONATE, FERROUS FUMARATE, ZINC OXIDE AND DOCUSATE SODIUM"
